chain,R_0,D_inf,ρ
1,6.811360930296111,1.5311951211833374,0.7318989964021415
1,7.430415265716604,1.2283913256156032,0.7079577449580822
1,7.430415265716604,1.2283913256156032,0.7079577449580822
1,7.430415265716604,1.2283913256156032,0.7079577449580822
1,7.663276919078562,0.9655303447617094,0.7794807259737694
1,6.6270942114437545,1.6688301736572346,0.6969402697147636
1,7.016353513761716,1.5167739137789877,0.7760671416563619
1,6.723987857767117,1.153475558355146,0.7219581029642704
1,8.885932633818435,1.384502064112112,0.7351197080597744
1,6.400447711280353,1.1253073817864927,0.7662469249458981
1,6.400447711280353,1.1253073817864927,0.7662469249458981
1,9.272010024865018,1.366369952339564,0.7314892746966642
1,6.240255316042925,1.2537260638466283,0.8081373961440174
1,7.398387147815804,1.0060438100829394,0.7532753223254616
1,6.151558306270845,0.8705136587967812,0.7437086275884099
1,11.160532972701029,2.0938812909840587,0.7346748916933168
1,8.852648734560542,1.9503669036681328,0.7682935175820383
1,10.76249561371951,1.7305704946968772,0.638335831347338
1,9.72453957875225,2.098751428459927,0.7436551187614154
1,9.72453957875225,2.098751428459927,0.7436551187614154
1,9.72453957875225,2.098751428459927,0.7436551187614154
1,7.405913332089033,2.3366668881830837,0.7598942957743833
1,6.548079052361494,1.1359746456228264,0.7053160144771708
1,6.548079052361494,1.1359746456228264,0.7053160144771708
1,8.144649873461569,2.832848076530847,0.796927987283386
1,6.6150562325625595,1.0858652537634252,0.8092391023964082
1,7.814934047778902,1.2653325101414923,0.670446226049602
1,7.814934047778902,1.2653325101414923,0.670446226049602
1,7.814934047778902,1.2653325101414923,0.670446226049602
1,6.152477767153144,0.8858241448450986,0.7799416976997544
1,6.443472337798468,0.8732631552561043,0.7727759264360428
1,7.266692848026165,1.465353908361338,0.8368448248783095
